,AreaName,Price ($),lat,lng,KMeans_Cluster
3043,The Junction,1600000,43.664932,-79.45961,1
3044,Willowdale,498800,43.774658,-79.412415,0
3045,Downtown,669000,43.669456,-79.387474,2
3046,Toronto,799000,43.653225,-79.383186,2
3047,Little Portugal,429000,43.642391,-79.424736,0
3048,Newtonbrook,399000,43.781662,-79.41439100000002,0
3049,Downtown,569000,43.647224,-79.391098,2
3050,Dorset Park,199900,43.749035,-79.266685,0
3051,Downtown,369888,43.638866,-79.398438,0
3052,Downtown,401500,43.644783,-79.36279300000002,0
3053,Niagara,399900,43.641579,-79.415901,0
3054,The Queensway,340800,43.621746,-79.521469,0
3055,Midtown Toronto,629000,43.689011,-79.400002,2
3056,Bathurst Manor,999999,43.754963,-79.45652,2
3057,Downtown,399000,43.642654,-79.393059,0
3058,Woodbine Heights,899000,43.685608,-79.313934,2
3059,White Haven,599000,43.790421,-79.252586,2
3060,Agincourt,449000,43.799244,-79.28229499999998,0
3061,Downtown,619000,43.661793,-79.384506,2
3062,Rockcliffe - Smythe,489500,43.6679,-79.496674,0
3063,Downtown,558000,43.644173,-79.38942,2
3064,Danforth Village,479900,43.690968,-79.292603,0
3065,Midtown Toronto,1299000,43.671864,-79.393814,1
3066,Oakville,799900,43.443031,-79.68639399999998,2
3067,Golden Mile,609900,43.72538,-79.29923199999998,2
3068,Downtown,506000,43.638477,-79.397987,0
3069,Bayview Village,459900,43.76498,-79.383522,0
3070,Nortown,1488000,43.721424,-79.42041,1
3071,Swansea,410000,43.636818,-79.47419000000002,0
3072,Humber Summit,599073,43.754013,-79.562782,2
3073,Bayview Village,1050000,43.767426,-79.37751,1
3074,Oakville,415000,43.474594,-79.685654,0
3075,Wynford-Concorde,580500,43.723839,-79.337303,2
3076,Silverthorn,599000,43.69495,-79.46822399999998,2
3077,Willowdale,399999,43.757408,-79.406853,0
3078,Milliken,588000,43.801727,-79.30210100000002,2
3079,Flemingdon Park,310000,43.711494,-79.33000899999998,0
3080,L'Amoreaux,545000,43.810116,-79.313377,2
3081,Mississauga,299900,43.701458,-79.664001,0
3082,Humber Bay Shores,530000,43.62696500000001,-79.47848499999998,0
3083,Rexdale,124900,43.722031,-79.543945,0
3084,Islington - City Centre West,419900,43.609573,-79.557335,0
3085,Bayview Village,435000,43.769611,-79.368416,0
3086,Pelmo Park,517000,43.709682,-79.534584,0
3087,Richmond Hill,499999,43.849072,-79.432365,0
3088,Woburn,599900,43.77104600000001,-79.20991500000002,2
3089,Dorset Park,599900,43.76022,-79.285583,2
3090,Riverdale,849900,43.6828,-79.34785500000002,2
3091,Toronto,149900,43.747116,-79.43650799999998,0
3092,Rexdale,407500,43.727741,-79.577362,0
3093,Willowdale,588000,43.760464,-79.410248,2
3094,Davenport,699000,43.673634,-79.431572,2
3095,Willowdale,369900,43.756668,-79.407768,0
3096,Midtown Toronto,1348000,43.711784,-79.43515,1
3097,Scarborough Junction,995000,43.709301,-79.266144,2
3098,Willowdale,496000,43.770878,-79.411964,0
3099,Downtown,474900,43.640224,-79.39595,0
3100,Rexdale,285000,43.74955,-79.58075,0
3101,Mimico,105000,43.615341,-79.49299599999998,0
3102,Entertainment District,589900,43.641491,-79.382607,2
3103,Silverstone,409800,43.74144,-79.598236,0
3104,Regal Heights,1300000,43.675892,-79.441948,1
3105,Rexdale,349900,43.73735,-79.60172299999998,0
3106,Scarborough Junction,159500,43.72599,-79.265015,0
3107,Wexford - Maryvale,799000,43.763725,-79.311943,2
3108,Niagara,329900,43.63665,-79.40570100000002,0
3109,Niagara,345000,43.643291,-79.404724,0
3110,Downtown,399900,43.639343,-79.39984100000002,0
3111,Willowdale,439000,43.765579,-79.41259000000002,0
3112,Milliken,699000,43.811516,-79.28076899999998,2
3113,Downtown,384900,43.642654,-79.393059,0
3114,Pleasant View,379900,43.792374,-79.33669300000003,0
3115,Trinity - Bellwoods,149900,43.649124,-79.420975,0
3116,Long Branch,150000,43.595627,-79.529289,0
3117,Downtown,415000,43.670547,-79.380585,0
3118,Mimico,1050000,43.631355,-79.474609,1
3119,Downtown,725000,43.662407,-79.385941,2
3120,Riverdale,779000,43.665936,-79.350891,2
3121,Humber Summit,649900,43.757236,-79.568275,2
3122,East Danforth,699900,43.682163,-79.322914,2
3123,Milliken,619000,43.819019,-79.280113,2
3124,Downtown,389900,43.660152,-79.364891,0
3125,Midtown Toronto,510000,43.682873,-79.391518,0
3126,New Toronto,599900,43.602974,-79.51686099999998,2
3127,Downtown,445900,43.659328,-79.382675,0
3128,Bendale,575000,43.74792100000001,-79.254951,2
3129,Toronto,399000,43.64020900000001,-79.42394300000002,0
3130,Black Creek,599000,43.760731,-79.525566,2
3131,Islington - City Centre West,314900,43.640293,-79.559761,0
3132,Scarborough Village,208000,43.744812,-79.214561,0
3133,Bayview Village,368800,43.76498,-79.383522,0
3134,Morningside,414000,43.788795,-79.20681,0
3135,Brookhaven - Amesbury,580000,43.698372,-79.49884,2
3136,Malvern,478000,43.792263,-79.237587,0
3137,Humber Summit,589900,43.755226,-79.562088,2
3138,Malvern,249900,43.791836,-79.237404,0
3139,Long Branch,415000,43.589939,-79.545006,0
3140,Highland Creek,939000,43.79401,-79.158142,2
3141,York University Heights,319900,43.762249,-79.500114,0
3142,Toronto,729900,43.825722,-79.272591,2
3143,Niagara,259900,43.641579,-79.415901,0
3144,Church and Wellesley,749500,43.668777,-79.383995,2
3145,Henry Farm,498000,43.774895,-79.345955,0
3146,Willowdale,448000,43.75882,-79.408684,0
3147,Humber Bay Shores,313996,43.62696500000001,-79.47848499999998,0
3148,Wexford - Maryvale,749000,43.756016,-79.295982,2
3149,Port Royal,350000,43.81366,-79.29142,0
3150,Steeles,519900,43.814705,-79.325653,0
3151,York University Heights,550000,43.755066,-79.483932,2
3152,Mimico,399000,43.624969,-79.478081,0
3153,Glen Park,175000,43.705845,-79.466965,0
3154,Downtown,489000,43.643227,-79.37619000000002,0
3155,Rexdale,659900,43.742077,-79.571907,2
3156,Newtonbrook,419800,43.781689,-79.41342900000002,0
3157,Agincourt,279000,43.781467,-79.27889300000002,0
3158,Dorset Park,579000,43.755791,-79.28788,2
3159,Liberty Village,449900,43.638054,-79.41481800000003,0
3160,Milliken,1178000,43.824245,-79.291046,1
3161,Steeles,275900,43.815434,-79.325745,0
3162,Wexford,699000,43.747566,-79.290649,2
3163,Willowdale,488000,43.777355,-79.41275,0
3164,Downtown,369900,43.655098,-79.375763,0
3165,New Toronto,799000,43.601395,-79.505333,2
3166,Islington,369000,43.644779,-79.531929,0
3167,Runnymede,949900,43.659569,-79.481377,2
3168,Ionview,649900,43.734638,-79.274521,2
3169,West Hill,788000,43.772305,-79.193016,2
3170,Downtown,849000,43.666695,-79.38711500000002,2
3171,West Hill,749800,43.772583,-79.19336700000002,2
3172,Swansea,254900,43.636814,-79.468163,0
3173,Mimico,1299888,43.624969,-79.478081,1
3174,Scarborough Village,784900,43.748245,-79.21685,2
3175,Flemingdon Park,214000,43.710075,-79.331192,0
3176,Newtonbrook,458800,43.77272,-79.452095,0
3177,Don Valley Village,315000,43.791817,-79.355553,0
3178,Mimico,329900,43.615078,-79.48938000000003,0
3179,Willowdale,289000,43.765453,-79.414017,0
3180,Downsview,729900,43.73173900000001,-79.491005,2
3181,Earlscourt,569900,43.679035,-79.463066,2
3182,The Beach,634900,43.668041,-79.308586,2
3183,Swansea,999000,43.652039,-79.470833,2
3184,Tam O'Shanter,699900,43.776493,-79.293304,2
3185,Rexdale,785000,43.719715,-79.617767,2
3186,Willowdale,359900,43.7626,-79.393799,0
3187,Kingsview Village,234900,43.69582,-79.55632800000002,0
3188,Willowdale,418000,43.768181,-79.390923,0
3189,Carleton Village,600000,43.670776,-79.46204399999998,2
3190,Swansea,509000,43.636292,-79.470467,0
3191,Bathurst Manor,315000,43.755169,-79.441742,0
3192,Ionview,224900,43.73008,-79.273392,0
3193,Toronto,399000,43.679928,-79.495888,0
3194,Broadview North,949000,43.684555,-79.35183,2
3195,Rexdale,634900,43.723648,-79.589729,2
3196,Downtown,449000,43.660149,-79.360886,0
3197,Downtown,439000,43.659824,-79.362724,0
3198,Downtown,575000,43.647224,-79.391098,2
3199,Downtown,710000,43.64582100000001,-79.394623,2
3200,Downtown,498880,43.650372,-79.382347,0
3201,Newtonbrook,278000,43.783081,-79.416824,0
3202,Kennedy Park,600000,43.723419,-79.258003,2
3203,Willowdale,469888,43.756294,-79.406532,0
3204,Morningside,399900,43.78614,-79.211952,0
3205,Upper Beaches,699000,43.68530300000001,-79.301056,2
3206,Lambton,795000,43.66317700000001,-79.490776,2
3207,Milliken,699000,43.811516,-79.28076899999998,2
3208,Rexdale,1380000,43.734222,-79.55918100000002,1
3209,Eglinton East,579900,43.744301,-79.235939,2
3210,Milliken,779888,43.806644,-79.311386,2
3211,Niagara,449000,43.64086500000001,-79.41461899999999,0
3212,Woburn,679000,43.779228,-79.22168,2
3213,Willowdale,499900,43.776028,-79.412056,0
3214,Toronto,699900,43.73732800000001,-79.263283,2
3215,South Cedarbrae,649000,43.75074,-79.223907,2
3216,Bridlewood,241900,43.79488,-79.313713,0
3217,Newtonbrook,259900,43.780598,-79.413246,0
3218,West Hill,254000,43.768364,-79.182182,0
3219,Leslieville,1420000,43.667385,-79.334412,1
3220,Wallace Emerson,899900,43.659885,-79.440331,2
3221,Rockcliffe - Smythe,794900,43.677685,-79.472687,2
3222,Willowdale,346000,43.776028,-79.412056,0
3223,Toronto,698000,43.822731,-79.266121,2
3224,Morningside,349900,43.786888,-79.205353,0
3225,Woodbine - Lumsden,748800,43.689453,-79.31115,2
3226,Kennedy Park,579900,43.727516,-79.253731,2
3227,Downtown,299999,43.640259,-79.381729,0
3228,Downtown,518000,43.648029,-79.37406899999998,0
3229,Wexford,699000,43.755329,-79.302849,2
3230,West Hill,379000,43.75787,-79.200203,0
3231,Dorset Park,190000,43.749599,-79.266762,0
3232,West Hill,599900,43.76432,-79.187912,2
3233,Downtown,499900,43.656731,-79.383461,0
3234,Downtown,329900,43.654148,-79.39053299999998,0
3235,Downtown,378000,43.669609,-79.384773,0
3236,Leslieville,1399000,43.672878,-79.320213,1
3237,Richmond Hill,299900,43.84512700000001,-79.407463,0
3238,Richmond Hill,1349000,43.880352,-79.419014,1
3239,Old East York,699000,43.692997,-79.291451,2
3240,Old Town,309900,43.653194,-79.36863699999998,0
3241,Leslieville,699900,43.673805,-79.329041,2
3242,Richmond Hill,1199990,43.916023,-79.445114,1
3243,Richmond Hill,888000,43.84512700000001,-79.407463,2
3244,Richmond Hill,959888,43.84512700000001,-79.407463,2
3245,Richmond Hill,287000,43.883816,-79.44175,0
3246,Richmond Hill,899000,43.898323,-79.43517299999998,2
3247,New Toronto,699900,43.603195,-79.50116700000002,2
3248,Earlscourt,372000,43.678635,-79.444672,0
3249,Tam O'Shanter,459800,43.786381,-79.291534,0
3250,Mimico,625000,43.630383,-79.47627299999998,2
3251,Rexdale,280000,43.74955,-79.58075,0
3252,Humber Summit,999900,43.753723,-79.575333,2
3253,Jane and Finch,599000,43.742985,-79.52310200000002,2
3254,Toronto,318000,43.75103,-79.465858,0
3255,Don Valley Village,679900,43.795135,-79.353607,2
3256,Newtonbrook,699000,43.790558,-79.44206199999998,2
3257,Eglinton East,249900,43.737576,-79.238251,0
3258,Briar Hill - Belgravia,739000,43.70676,-79.443169,2
3259,L'Amoreaux,849000,43.794651,-79.302414,2
3260,Highland Creek,640000,43.795174,-79.180603,2
3261,Bathurst Manor,1340000,43.762512,-79.462944,1
3262,Midtown Toronto,619800,43.701252,-79.39589699999998,2
3263,Downtown,279000,43.656807,-79.37509200000002,0
3264,Brookhaven - Amesbury,749000,43.696663,-79.494972,2
3265,Downtown,335000,43.654587,-79.386658,0
3266,Downtown,608800,43.650372,-79.382347,2
3267,Downtown,299900,43.641075,-79.393974,0
3268,Cooksville,549000,43.58448,-79.587769,2
3269,Newtonbrook,374500,43.784409,-79.416061,0
3270,Old Malton Village,529000,43.705208,-79.648285,0
3271,Willowdale,428800,43.769981,-79.411751,0
3272,Downtown,448800,43.650372,-79.382347,0
3273,Rockwood Village,739800,43.628681,-79.606186,2
3274,Steeles,388000,43.815434,-79.325745,0
3275,Mimico,339000,43.624969,-79.478081,0
3276,Downtown,576000,43.666821,-79.37335999999998,2
3277,Malton,649900,43.711716,-79.636635,2
3278,Rexdale,247500,43.75901,-79.588539,0
3279,Mississauga,1200000,43.614944,-79.599983,1
3280,Cooksville,549900,43.58942800000001,-79.60721600000002,2
3281,Etobicoke West Mall,470000,43.649242,-79.566887,0
3282,Rockcliffe - Smythe,794990,43.667053,-79.503334,2
3283,Bendale,397500,43.773251,-79.25527199999998,0
3284,Dorset Park,769000,43.756241,-79.28471400000002,2
3285,Old East York,169900,43.696163,-79.292953,0
3286,Wexford,659000,43.756546,-79.301353,2
3287,Woburn,599900,43.744694,-79.227638,2
3288,Malvern,558888,43.814308,-79.21575899999998,2
3289,Sherwood Park,444500,43.710804,-79.394417,0
3290,Downtown,639900,43.64286,-79.38073,2
3291,Parkdale,1098000,43.635262,-79.42662800000002,1
3292,Richmond Hill,1299000,43.942757,-79.479805,1
3293,Richmond Hill,1499800,43.887009,-79.393654,1
3294,Richmond Hill,1060000,43.881454,-79.444458,1
3295,Richmond Hill,1488000,43.871136,-79.456535,1
3296,Erin Mills,459900,43.539429,-79.67134899999998,0
3297,Mississauga,245000,43.604763,-79.653748,0
3298,Mississauga,259900,43.600979,-79.648216,0
3299,Rexdale,749900,43.739414,-79.585983,2
3300,Mississauga,599900,43.575516,-79.662384,2
3301,Oakville,849000,43.44266500000001,-79.674408,2
3302,Erin Mills,748888,43.529232,-79.687149,2
3303,Oakville,165000,43.494125,-79.64701099999998,0
3304,Mississauga,899000,43.594814,-79.657776,2
3305,Mississauga,949900,43.59959,-79.664452,2
3306,Lakeview,340000,43.573875,-79.569389,0
3307,Mississauga,456500,43.612888,-79.61219,0
3308,Mississauga,694900,43.59848,-79.650085,2
3309,Mississauga,289400,43.590469,-79.635796,0
3310,Mississauga,699000,43.598213,-79.667587,2
3311,Downtown,374900,43.637386,-79.398201,0
3312,Niagara,429900,43.636963,-79.404671,0
3313,Bayview Glen,274900,43.85062,-79.427414,0
3314,Richmond Hill,719000,43.849072,-79.432365,2
3315,Bayview Glen,789000,43.847469,-79.430588,2
3316,Lawrence Heights,484888,43.714592,-79.452911,0
3317,Willowdale,559000,43.757988,-79.403625,2
3318,Sunnyside,439900,43.636307,-79.466087,0
3319,Oakridge,295800,43.694603,-79.27327700000002,0
3320,Downtown,499990,43.641788,-79.381874,0
3321,Cooksville,519900,43.57399,-79.62516,0
3322,Downtown,398000,43.667915,-79.375679,0
3323,Mississauga,329900,43.559235,-79.63979300000003,0
3324,Mississauga,320000,43.594952,-79.634514,0
3325,Entertainment District,629900,43.642269,-79.382805,2
3326,Leslieville,299990,43.665165,-79.341537,0
3327,Downtown,399000,43.652817,-79.367737,0
3328,Willowdale,325000,43.767403,-79.410599,0
3329,Mississauga,324800,43.59502,-79.63601700000002,0
3330,Liberty Village,389000,43.638775,-79.41626,0
3331,Bayview Village,349500,43.769611,-79.368416,0
3332,Eringate - Centennial - West Deane,750000,43.665123,-79.562119,2
3333,Willowdale,1100000,43.769489,-79.432037,1
3334,Mississauga,385000,43.589405,-79.649323,0
3335,Eglinton East,629900,43.74214600000001,-79.247414,2
3336,East Credit,499900,43.592613,-79.673691,0
3337,Bayview Village,309900,43.769611,-79.368416,0
3338,Silverthorn,649000,43.688412,-79.467247,2
3339,Willowdale,839000,43.776329,-79.412376,2
3340,Woodbine Gardens,639900,43.700798,-79.297798,2
3341,Bendale,293000,43.773251,-79.25527199999998,0
3342,Old East York,499000,43.687382,-79.339363,0
3343,Toronto,729000,43.827942,-79.273911,2
3344,Milliken,499000,43.802181,-79.31262199999998,0
3345,Cliffcrest,639000,43.723507,-79.238617,2
3346,Humberlea,699999,43.722164,-79.537437,2
3347,Willowdale,1388000,43.776905,-79.436813,1
3348,Dixie,229000,43.603695,-79.592316,0
3349,Mississauga,499900,43.594543,-79.635468,0
3350,Downtown,639000,43.643948,-79.401474,2
3351,Mississauga,354900,43.589611,-79.630432,0
3352,West Hill,239888,43.775337,-79.179039,0
3353,Rexdale,324900,43.724766,-79.616486,0
3354,Woburn,299888,43.773685,-79.249619,0
3355,Erin Mills,1195000,43.544876,-79.668938,1
3356,Agincourt,459900,43.778576,-79.281662,0
3357,Richmond Hill,799000,43.852634,-79.444878,2
3358,Richmond Hill,940000,43.938152,-79.43293800000002,2
3359,Mississauga,468000,43.610474,-79.66037800000002,0
3360,Mississauga,799900,43.628155,-79.588074,2
3361,Mississauga,324900,43.581127,-79.645927,0
3362,Mississauga,849000,43.600361,-79.620216,2
3363,Mineola,1275000,43.573864,-79.582062,1
3364,Cooksville,929000,43.578739,-79.603706,2
3365,Mississauga,569900,43.598679,-79.60979499999998,2
3366,Lakeview,599000,43.573982,-79.56456,2
3367,Cooksville,799900,43.563171,-79.62559499999998,2
3368,Mississauga,599900,43.594437,-79.609009,2
3369,Mississauga,384900,43.59285,-79.604591,0
3370,Mississauga,949900,43.532181,-79.60791,2
3371,Lakeview,1289900,43.596508,-79.564339,1
3372,Mississauga,249000,43.591633,-79.631271,0
3373,Mississauga,799900,43.588081,-79.66081199999998,2
3374,Cliffcrest,306000,43.72557800000001,-79.23761,0
3375,Cliffcrest,423000,43.72557800000001,-79.23761,0
3376,Hillcrest Village,383000,43.801662,-79.353928,0
3377,Islington - City Centre West,309000,43.646942,-79.525818,0
3378,Islington - City Centre West,378500,43.646942,-79.525818,0
3379,Bayview Glen,649900,43.851021,-79.427589,2
3380,Mississauga,389900,43.586212,-79.642967,0
3381,Mississauga,360000,43.594543,-79.635468,0
3382,Mississauga,359800,43.594543,-79.635468,0
3383,West Hill,459900,43.763622,-79.197525,0
3384,Woburn,799900,43.775688,-79.205589,2
3385,Downtown,899000,43.660767,-79.365654,2
3386,Bendale,599000,43.768238,-79.25859799999998,2
3387,Rexdale,699900,43.724163,-79.573708,2
3388,Port Credit,799000,43.54861500000001,-79.58538100000001,2
3389,Rexdale,545000,43.747128,-79.591827,2
3390,Eatonville,899900,43.648071,-79.542839,2
3391,Rexdale,649900,43.715919,-79.54454,2
3392,Woburn,799000,43.782238,-79.225121,2
3393,Oakridge,849000,43.691143,-79.281982,2
3394,Mississauga,365000,43.598831,-79.627808,0
3395,Lambton,828888,43.663452,-79.49045600000002,2
3396,Rustic,750000,43.714989,-79.503326,2
3397,Oakridge,849000,43.691143,-79.281982,2
3398,Humber Bay,469800,43.624374,-79.48554200000002,0
3399,Jane and Finch,335000,43.764374,-79.49455999999998,0
3400,Willowdale,285000,43.779793,-79.413956,0
3401,Don Valley Village,679900,43.795135,-79.353607,2
3402,Downtown,339000,43.657074,-79.355232,0
3403,Mimico,105000,43.615341,-79.49299599999998,0
3404,Midtown Toronto,1510000,43.671139,-79.395653,1
3405,Downtown,960000,43.659328,-79.382675,2
3406,Downtown,1299000,43.642578,-79.3769,1
3407,Downtown,498000,43.649082,-79.39208199999999,0
3408,Niagara,494999,43.636345,-79.404808,0
3409,Downtown,449900,43.65234,-79.398193,0
3410,Little Portugal,355000,43.641697,-79.42343100000002,0
3411,Downtown,898000,43.640163,-79.378647,2
3412,Midtown Toronto,450880,43.696835,-79.393997,0
3413,Bendale,799900,43.750801,-79.24028,2
3414,Silverthorn,659900,43.679874,-79.469025,2
3415,Parkdale,1599000,43.635567,-79.441315,1
3416,Port Royal,839000,43.817585,-79.289879,2
3417,Tam O'Shanter,388000,43.786736,-79.29100799999998,0
3418,Willowdale,398800,43.765598,-79.410942,0
3419,Cliffcrest,649900,43.725681,-79.243782,2
3420,Downtown,625000,43.669151,-79.387375,2
3421,Beach Hill,999000,43.681137,-79.310356,2
3422,Humber Summit,549000,43.759605,-79.570328,2
3423,West Queen West,149000,43.645443,-79.41169000000002,0
3424,Rouge,729000,43.796291,-79.137764,2
3425,Lakeview,149900,43.569393,-79.568535,0
3426,Parkdale,1300000,43.640388,-79.438339,1
3427,Downtown,489000,43.659328,-79.382675,0
3428,Downtown,389900,43.65234,-79.398193,0
3429,Richmond Hill,1098000,43.90137100000001,-79.45474200000002,1
3430,Little Italy,849000,43.652946,-79.41256,2
3431,Carleton Village,1490000,43.670361,-79.455589,1
3432,Downtown,615000,43.644852,-79.399101,2
3433,Richmond Hill,1180000,43.907249,-79.452301,1
3434,East Credit,939000,43.580685,-79.675751,2
3435,Mississauga,749000,43.512058,-79.646202,2
3436,Mississauga,1068000,43.601852,-79.678169,1
3437,Richmond Hill,988000,43.865379,-79.458344,2
3438,Mississauga,295000,43.590847,-79.63398000000002,0
3439,Malton,599000,43.71387100000001,-79.655373,2
3440,Mississauga,389888,43.587151,-79.641159,0
3441,East Credit,497000,43.57604600000001,-79.68547099999998,0
3442,Malton,529900,43.725845,-79.630539,0
3443,Mississauga,419000,43.59502,-79.63601700000002,0
3444,Mississauga,579900,43.564972,-79.650948,2
3445,Mississauga,244000,43.616276,-79.59520699999999,0
3446,Bayview Village,367000,43.769569,-79.369514,0
3447,Mississauga,345000,43.616276,-79.59520699999999,0
3448,Rexdale,318000,43.724766,-79.616486,0
3449,Mississauga,354000,43.616276,-79.59520699999999,0
3450,Milliken,499000,43.819195,-79.295441,0
3451,Downtown,399666,43.665405,-79.387917,0
3452,Downtown,449000,43.669594,-79.380577,0
3453,Midtown Toronto,384900,43.672554,-79.389572,0
3454,Thornhill,109900,43.792583,-79.44480899999998,0
3455,Rouge,689000,43.805416,-79.18654599999998,2
3456,Willowdale,384900,43.757996,-79.409592,0
3457,Jane and Finch,129900,43.74036,-79.512222,0
3458,Niagara,749900,43.636234,-79.403122,2
3459,Eglinton East,599000,43.742043,-79.250938,2
3460,Islington - City Centre West,409900,43.638706,-79.535904,0
3461,White Haven,814900,43.790401,-79.244568,2
3462,Tam O'Shanter - Sullivan,309000,43.776638,-79.323143,0
3463,Willowdale,296000,43.773094,-79.415596,0
3464,Rexdale,649899,43.751724,-79.590424,2
3465,Midtown Toronto,749000,43.690628,-79.433762,2
3466,Swansea,348800,43.636173,-79.47075699999998,0
3467,Mississauga,363500,43.616276,-79.59520699999999,0
3468,Mississauga,781000,43.616276,-79.59520699999999,2
3469,Mississauga,292500,43.616276,-79.59520699999999,0
3470,Brockton Village,1070000,43.648857,-79.433006,1
3471,Malvern,184900,43.794353,-79.23769399999998,0
3472,Rexdale,499900,43.713825,-79.543625,0
3473,Midtown Toronto,929000,43.686466,-79.434563,2
3474,Willowdale,588000,43.772457,-79.44583100000001,2
3475,Rexdale,788800,43.736721,-79.56411700000002,2
3476,Willowdale,333800,43.776028,-79.412056,0
3477,Malvern,125000,43.805328,-79.22023,0
3478,Mimico,323000,43.622883,-79.481972,0
3479,Lansing,1488000,43.761345,-79.426399,1
3480,Humber Summit,999900,43.753723,-79.575333,2
3481,Midtown Toronto,1599900,43.692017,-79.384277,1
3482,Swansea,249500,43.636173,-79.47075699999998,0
3483,Downtown,469900,43.65234,-79.398193,0
3484,Downtown,384990,43.64324600000001,-79.40126,0
3485,Downtown,420000,43.659237,-79.38290400000002,0
3486,Eglinton East,435000,43.746014,-79.232513,0
3487,Dorset Park,197000,43.769417,-79.28241,0
3488,Scarborough Village,249900,43.751457,-79.204521,0
3489,Swansea,269900,43.636173,-79.47075699999998,0
3490,Milliken,1278888,43.820484,-79.295128,1
3491,Downsview,599000,43.728088,-79.523758,2
3492,Downtown,719000,43.667709,-79.386383,2
3493,Downtown,289900,43.659824,-79.362724,0
3494,Downtown,429999,43.644455,-79.37653399999998,0
3495,Downtown,313900,43.65234,-79.398193,0
3496,Entertainment District,519000,43.642269,-79.382805,0
3497,Mississauga,213500,43.616276,-79.59520699999999,0
3498,Mississauga,398500,43.616276,-79.59520699999999,0
3499,Downtown,399666,43.665302,-79.38909100000002,0
3500,Clearview,1176888,43.501923,-79.663071,1
3501,Oakville,1099000,43.451744,-79.672218,1
3502,Clearview,1176888,43.501923,-79.663071,1
3503,Agincourt,389800,43.778069,-79.28173100000002,0
3504,Milliken,469900,43.811077,-79.279678,0
3505,Mississauga,277000,43.616276,-79.59520699999999,0
3506,Mississauga,221500,43.616276,-79.59520699999999,0
3507,Humber Summit,159888,43.748459,-79.568283,0
3508,Bendale,749800,43.745861,-79.255096,2
3509,Lansing,1350000,43.758835,-79.42306500000002,1
3510,Don Valley Village,379000,43.791603,-79.354248,0
3511,Henry Farm,488000,43.774952,-79.33548,0
3512,Humberlea,649900,43.716888,-79.53649899999998,2
3513,Bayview Village,339900,43.767746,-79.370918,0
3514,Jane and Finch,349900,43.764374,-79.49455999999998,0
3515,Malvern,648888,43.810703,-79.234848,2
3516,Don Mills,840000,43.747749,-79.348656,2
3517,Don Valley Village,799000,43.793545,-79.3675,2
3518,Newtonbrook,1578000,43.793461,-79.415253,1
3519,Downtown,551900,43.65234,-79.398193,2
3520,Little Italy,1500000,43.65182100000001,-79.41523000000002,1
3521,Downtown,499000,43.654732,-79.402016,0
3522,Davenport,599000,43.670692,-79.450165,2
3523,Richmond Hill,1200000,43.881912,-79.421066,1
3524,Weston,588888,43.705643,-79.512566,2
3525,Rexdale,699900,43.724163,-79.573708,2
3526,Humber Bay Shores,264900,43.627769,-79.478523,0
3527,Humber Summit,159900,43.750095,-79.567474,0
3528,Flemingdon Park,239900,43.711529,-79.32289899999998,0
3529,Englemount - Lawrence,289000,43.722183,-79.432846,0
3530,Eglinton West,309900,43.691715,-79.468506,0
3531,Church and Wellesley,649000,43.667664,-79.380318,2
3532,Willowdale,315000,43.757355,-79.409355,0
3533,Mississauga,359900,43.588531,-79.640457,0
3534,Newtonbrook,489888,43.79047,-79.44825,0
3535,Port Credit,509000,43.54068,-79.598541,0
3536,Scarborough Village,220000,43.745232,-79.212135,0
3537,Bayview Village,329900,43.768475,-79.38160699999997,0
3538,Rockcliffe - Smythe,469900,43.676445,-79.505966,0
3539,Richmond Hill,739000,43.86422,-79.450287,2
3540,Bayview Glen,259990,43.845974,-79.429298,0
3541,L'Amoreaux,318000,43.806473,-79.335167,0
3542,Erin Mills,269000,43.545414,-79.684685,0
3543,Mississauga,370000,43.586212,-79.642967,0
3544,Mississauga,435000,43.603291,-79.650711,0
3545,East Credit,469000,43.576454,-79.68431899999999,0
3546,Agincourt,298888,43.779205,-79.28151700000002,0
3547,Agincourt,339000,43.77861400000001,-79.281258,0
3548,Kennedy Park,339000,43.725407,-79.251518,0
3549,Willowdale,699880,43.764893,-79.410446,2
3550,Toronto,329000,43.824078,-79.27377299999998,0
3551,Agincourt,369000,43.778069,-79.28173100000002,0
3552,Islington - City Centre West,325000,43.639355,-79.53694899999998,0
3553,Richmond Hill,393800,43.84512700000001,-79.407463,0
3554,Islington - City Centre West,284500,43.643349,-79.558502,0
3555,Milliken,188000,43.809711,-79.293976,0
3556,Rockcliffe - Smythe,519000,43.67659,-79.507599,0
3557,Humber Bay Shores,515000,43.628979,-79.477852,0
3558,Etobicoke West Mall,259000,43.646812,-79.566681,0
3559,Parkwoods - Donalda,334900,43.752785,-79.332695,0
3560,Mississauga,253000,43.552731,-79.648895,0
3561,Mississauga,165000,43.621857,-79.667778,0
3562,Mississauga,598800,43.587151,-79.641159,2
3563,Willowdale,318800,43.757355,-79.409355,0
3564,Milliken,339000,43.800636,-79.30703000000003,0
3565,Bendale,279800,43.773582,-79.25891899999998,0
3566,Mississauga,264900,43.587097,-79.64119000000002,0
3567,Mississauga,239000,43.508907,-79.625771,0
3568,Mississauga,324900,43.588104,-79.640755,0
3569,Mississauga,519000,43.587151,-79.641159,0
3570,Wexford - Maryvale,439888,43.748531,-79.286057,0
3571,Islington - City Centre West,339900,43.64397,-79.528503,0
